"No.","Time","Source","Destination","Protocol","Length","Info"
"151","2.641859206","178.135.6.13","192.168.1.68","TCP","389","443  >  38900 [PSH, ACK] Seq=120737 Ack=1295 Win=22 Len=323 TSval=849752144 TSecr=2938439301 [TCP segment of a reassembled PDU]"
"152","2.641919339","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=121060 Win=495 Len=0 TSval=2938439336 TSecr=849752144"
"153","2.643932654","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=121060 Ack=1295 Win=22 Len=1440 TSval=849752147 TSecr=2938439304 [TCP segment of a reassembled PDU]"
"154","2.645334578","178.135.6.13","192.168.1.68","TCP","1183","443  >  38900 [PSH, ACK] Seq=122500 Ack=1295 Win=22 Len=1117 TSval=849752147 TSecr=2938439304 [TCP segment of a reassembled PDU]"
"155","2.645385562","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=123617 Win=495 Len=0 TSval=2938439339 TSecr=849752147"
"156","2.646945467","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=123617 Ack=1295 Win=22 Len=1440 TSval=849752151 TSecr=2938439308 [TCP segment of a reassembled PDU]"
"157","2.648900325","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=125057 Ack=1295 Win=22 Len=1440 TSval=849752151 TSecr=2938439308 [TCP segment of a reassembled PDU]"
"158","2.648938947","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=126497 Win=495 Len=0 TSval=2938439343 TSecr=849752151"
"159","2.650787017","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=126497 Ack=1295 Win=22 Len=1440 TSval=849752153 TSecr=2938439311 [TCP segment of a reassembled PDU]"
"160","2.652391202","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=127937 Ack=1295 Win=22 Len=1440 TSval=849752153 TSecr=2938439311 [TCP segment of a reassembled PDU]"
"161","2.652446586","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=129377 Win=495 Len=0 TSval=2938439346 TSecr=849752153"
"162","2.654239900","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=129377 Ack=1295 Win=22 Len=1440 TSval=849752156 TSecr=2938439313 [TCP segment of a reassembled PDU]"
"163","2.656271234","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=130817 Ack=1295 Win=22 Len=1440 TSval=849752156 TSecr=2938439313 [TCP segment of a reassembled PDU]"
"164","2.656335977","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=132257 Win=495 Len=0 TSval=2938439350 TSecr=849752156"
"165","2.657420263","178.135.6.13","192.168.1.68","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"166","2.661524765","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=133697 Ack=1295 Win=22 Len=1440 TSval=849752160 TSecr=2938439317 [TCP segment of a reassembled PDU]"
"167","2.661760689","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=135137 Ack=1295 Win=22 Len=1440 TSval=849752164 TSecr=2938439321 [TCP segment of a reassembled PDU]"
"168","2.661872645","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=136577 Win=495 Len=0 TSval=2938439356 TSecr=849752160"
"169","2.663523064","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=136577 Ack=1295 Win=22 Len=1440 TSval=849752164 TSecr=2938439321 [TCP segment of a reassembled PDU]"
"170","2.665104690","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=138017 Ack=1295 Win=22 Len=1440 TSval=849752168 TSecr=2938439325 [TCP segment of a reassembled PDU]"
"171","2.665203096","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=139457 Win=495 Len=0 TSval=2938439359 TSecr=849752164"
"172","2.666540417","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=139457 Ack=1295 Win=22 Len=1440 TSval=849752168 TSecr=2938439325 [TCP segment of a reassembled PDU]"
"173","2.668595078","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=140897 Ack=1295 Win=22 Len=1440 TSval=849752171 TSecr=2938439329 [TCP segment of a reassembled PDU]"
"174","2.669833015","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=142337 Win=495 Len=0 TSval=2938439364 TSecr=849752168"
"175","2.670462005","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=142337 Ack=1295 Win=22 Len=1440 TSval=849752171 TSecr=2938439329 [TCP segment of a reassembled PDU]"
"176","2.671985034","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=143777 Ack=1295 Win=22 Len=1440 TSval=849752175 TSecr=2938439332 [TCP segment of a reassembled PDU]"
"177","2.672067726","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=145217 Win=495 Len=0 TSval=2938439366 TSecr=849752171"
"178","2.673920476","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=145217 Ack=1295 Win=22 Len=1440 TSval=849752175 TSecr=2938439332 [TCP segment of a reassembled PDU]"
"179","2.676245143","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=146657 Ack=1295 Win=22 Len=1440 TSval=849752179 TSecr=2938439336 [TCP segment of a reassembled PDU]"
"180","2.676304717","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=148097 Win=495 Len=0 TSval=2938439370 TSecr=849752175"
"181","2.677387188","178.135.6.13","192.168.1.68","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"182","2.679501423","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=149537 Ack=1295 Win=22 Len=1440 TSval=849752183 TSecr=2938439339 [TCP segment of a reassembled PDU]"
"183","2.679619105","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=150977 Win=495 Len=0 TSval=2938439373 TSecr=849752179"
"184","2.681343836","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=150977 Ack=1295 Win=22 Len=1440 TSval=849752183 TSecr=2938439339 [TCP segment of a reassembled PDU]"
"185","2.682862884","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=152417 Ack=1295 Win=22 Len=1440 TSval=849752187 TSecr=2938439343 [TCP segment of a reassembled PDU]"
"186","2.682924624","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=153857 Win=495 Len=0 TSval=2938439377 TSecr=849752183"
"187","2.684789316","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=153857 Ack=1295 Win=22 Len=1440 TSval=849752187 TSecr=2938439343 [TCP segment of a reassembled PDU]"
"188","2.688228440","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=155297 Ack=1295 Win=22 Len=1440 TSval=849752188 TSecr=2938439346 [TCP segment of a reassembled PDU]"
"189","2.688296606","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=156737 Win=495 Len=0 TSval=2938439382 TSecr=849752187"
"190","2.688542377","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=156737 Ack=1295 Win=22 Len=1440 TSval=849752188 TSecr=2938439346 [TCP segment of a reassembled PDU]"
"191","2.690218428","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=158177 Ack=1295 Win=22 Len=1440 TSval=849752194 TSecr=2938439350 [TCP segment of a reassembled PDU]"
"192","2.690313133","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=159617 Win=495 Len=0 TSval=2938439384 TSecr=849752188"
"193","2.694037489","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=159617 Ack=1295 Win=22 Len=1440 TSval=849752194 TSecr=2938439350 [TCP segment of a reassembled PDU]"
"194","2.694329356","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=161057 Ack=1295 Win=22 Len=1440 TSval=849752194 TSecr=2938439350 [TCP segment of a reassembled PDU]"
"195","2.694405483","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=162497 Win=495 Len=0 TSval=2938439388 TSecr=849752194"
"196","2.695929280","178.135.6.13","192.168.1.68","TCP","1346","443  >  38900 [ACK] Seq=162497 Ack=1295 Win=22 Len=1280 TSval=849752197 TSecr=2938439356 [TCP segment of a reassembled PDU]"
"197","2.696040537","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=163777 Win=495 Len=0 TSval=2938439390 TSecr=849752197"
"198","2.697169522","178.135.6.13","192.168.1.68","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"199","2.699203858","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=165217 Ack=1295 Win=22 Len=1440 TSval=849752197 TSecr=2938439356 [TCP segment of a reassembled PDU]"
"200","2.699345566","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=166657 Win=495 Len=0 TSval=2938439393 TSecr=849752197"
"201","2.701060170","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=166657 Ack=1295 Win=22 Len=1440 TSval=849752201 TSecr=2938439359 [TCP segment of a reassembled PDU]"
"202","2.702622939","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=168097 Ack=1295 Win=22 Len=1440 TSval=849752201 TSecr=2938439359 [TCP segment of a reassembled PDU]"
"203","2.702700253","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=169537 Win=495 Len=0 TSval=2938439396 TSecr=849752201"
"204","2.704460742","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=169537 Ack=1295 Win=22 Len=1440 TSval=849752207 TSecr=2938439364 [TCP segment of a reassembled PDU]"
"205","2.706427752","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=170977 Ack=1295 Win=22 Len=1440 TSval=849752207 TSecr=2938439364 [TCP segment of a reassembled PDU]"
"206","2.706492774","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=172417 Win=495 Len=0 TSval=2938439400 TSecr=849752207"
"207","2.707932133","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=172417 Ack=1295 Win=22 Len=1440 TSval=849752209 TSecr=2938439366 [TCP segment of a reassembled PDU]"
"208","2.710209378","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=173857 Ack=1295 Win=22 Len=1440 TSval=849752209 TSecr=2938439366 [TCP segment of a reassembled PDU]"
"209","2.710305200","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=175297 Win=495 Len=0 TSval=2938439404 TSecr=849752209"
"210","2.712160883","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=175297 Ack=1295 Win=22 Len=1440 TSval=849752212 TSecr=2938439370 [TCP segment of a reassembled PDU]"
"211","2.713661842","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=176737 Ack=1295 Win=22 Len=1440 TSval=849752212 TSecr=2938439370 [TCP segment of a reassembled PDU]"
"212","2.713759131","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=178177 Win=495 Len=0 TSval=2938439408 TSecr=849752212"
"213","2.713917182","178.135.6.13","192.168.1.68","TCP","226","443  >  38900 [PSH, ACK] Seq=178177 Ack=1295 Win=22 Len=160 TSval=849752212 TSecr=2938439370 [TCP segment of a reassembled PDU]"
"214","2.713982763","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=178337 Win=495 Len=0 TSval=2938439408 TSecr=849752212"
"215","2.715920719","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=178337 Ack=1295 Win=22 Len=1440 TSval=849752216 TSecr=2938439373 [TCP segment of a reassembled PDU]"
"216","2.717287862","178.135.6.13","192.168.1.68","TCP","1314","443  >  38900 [PSH, ACK] Seq=179777 Ack=1295 Win=22 Len=1248 TSval=849752216 TSecr=2938439373 [TCP segment of a reassembled PDU]"
"217","2.717374954","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=181025 Win=495 Len=0 TSval=2938439411 TSecr=849752216"
"218","2.719337913","178.135.6.13","192.168.1.68","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"219","2.720886364","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=182465 Ack=1295 Win=22 Len=1440 TSval=849752220 TSecr=2938439377 [TCP segment of a reassembled PDU]"
"220","2.720994199","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=183905 Win=495 Len=0 TSval=2938439415 TSecr=849752220"
"221","2.722763977","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=183905 Ack=1295 Win=22 Len=1440 TSval=849752226 TSecr=2938439382 [TCP segment of a reassembled PDU]"
"222","2.724839311","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=185345 Ack=1295 Win=22 Len=1440 TSval=849752226 TSecr=2938439382 [TCP segment of a reassembled PDU]"
"223","2.724922562","178.135.6.13","192.168.1.68","TCP","98","443  >  38900 [PSH, ACK] Seq=186785 Ack=1295 Win=22 Len=32 TSval=849752226 TSecr=2938439382 [TCP segment of a reassembled PDU]"
"224","2.725004067","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=186817 Win=495 Len=0 TSval=2938439419 TSecr=849752226"
"225","2.726977712","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=186817 Ack=1295 Win=22 Len=1440 TSval=849752227 TSecr=2938439384 [TCP segment of a reassembled PDU]"
"226","2.728459883","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=188257 Ack=1295 Win=22 Len=1440 TSval=849752227 TSecr=2938439384 [TCP segment of a reassembled PDU]"
"227","2.728574144","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=189697 Win=495 Len=0 TSval=2938439422 TSecr=849752227"
"228","2.730352163","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=189697 Ack=1295 Win=22 Len=1440 TSval=849752231 TSecr=2938439388 [TCP segment of a reassembled PDU]"
"229","2.732375465","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=191137 Ack=1295 Win=22 Len=1440 TSval=849752231 TSecr=2938439388 [TCP segment of a reassembled PDU]"
"230","2.732488398","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=192577 Win=495 Len=0 TSval=2938439426 TSecr=849752231"
"231","2.733792545","178.135.6.13","192.168.1.68","TCP","1282","443  >  38900 [PSH, ACK] Seq=192577 Ack=1295 Win=22 Len=1216 TSval=849752231 TSecr=2938439388 [TCP segment of a reassembled PDU]"
"232","2.733865389","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=193793 Win=495 Len=0 TSval=2938439428 TSecr=849752231"
"233","2.735105002","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=193793 Ack=1295 Win=22 Len=1440 TSval=849752233 TSecr=2938439390 [TCP segment of a reassembled PDU]"
"234","2.737138152","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=195233 Ack=1295 Win=22 Len=1440 TSval=849752235 TSecr=2938439393 [TCP segment of a reassembled PDU]"
"235","2.737267707","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=196673 Win=495 Len=0 TSval=2938439431 TSecr=849752233"
"236","2.738986082","178.135.6.13","192.168.1.68","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"237","2.740560025","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=198113 Ack=1295 Win=22 Len=1440 TSval=849752239 TSecr=2938439396 [TCP segment of a reassembled PDU]"
"238","2.740645790","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=199553 Win=495 Len=0 TSval=2938439434 TSecr=849752235"
"239","2.741898673","178.135.6.13","192.168.1.68","TCP","1058","443  >  38900 [PSH, ACK] Seq=199553 Ack=1295 Win=22 Len=992 TSval=849752239 TSecr=2938439396 [TCP segment of a reassembled PDU]"
"240","2.741957200","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=200545 Win=495 Len=0 TSval=2938439436 TSecr=849752239"
"241","2.744218451","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=200545 Ack=1295 Win=22 Len=1440 TSval=849752243 TSecr=2938439400 [TCP segment of a reassembled PDU]"
"242","2.745750839","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=201985 Ack=1295 Win=22 Len=1440 TSval=849752243 TSecr=2938439400 [TCP segment of a reassembled PDU]"
"243","2.745907423","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=203425 Win=495 Len=0 TSval=2938439440 TSecr=849752243"
"244","2.748234954","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=203425 Ack=1295 Win=22 Len=1440 TSval=849752247 TSecr=2938439404 [TCP segment of a reassembled PDU]"
"245","2.749668097","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=204865 Ack=1295 Win=22 Len=1440 TSval=849752247 TSecr=2938439404 [TCP segment of a reassembled PDU]"
"246","2.749783195","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=206305 Win=495 Len=0 TSval=2938439444 TSecr=849752247"
"247","2.751055215","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=206305 Ack=1295 Win=22 Len=1440 TSval=849752250 TSecr=2938439408 [TCP segment of a reassembled PDU]"
"248","2.753021037","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=207745 Ack=1295 Win=22 Len=1440 TSval=849752250 TSecr=2938439408 [TCP segment of a reassembled PDU]"
"249","2.753094441","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=209185 Win=495 Len=0 TSval=2938439447 TSecr=849752250"
"250","2.753943361","178.135.6.13","192.168.1.68","TCP","898","443  >  38900 [PSH, ACK] Seq=209185 Ack=1295 Win=22 Len=832 TSval=849752250 TSecr=2938439408 [TCP segment of a reassembled PDU]"
"251","2.754008244","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=210017 Win=495 Len=0 TSval=2938439448 TSecr=849752250"
"252","2.754075012","178.135.6.13","192.168.1.68","TCP","389","443  >  38900 [PSH, ACK] Seq=210017 Ack=1295 Win=22 Len=323 TSval=849752252 TSecr=2938439408 [TCP segment of a reassembled PDU]"
"253","2.754149952","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=210340 Win=495 Len=0 TSval=2938439448 TSecr=849752252"
"254","2.756279482","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=210340 Ack=1295 Win=22 Len=1440 TSval=849752254 TSecr=2938439411 [TCP segment of a reassembled PDU]"
"255","2.757743286","178.135.6.13","192.168.1.68","TCP","1183","443  >  38900 [PSH, ACK] Seq=211780 Ack=1295 Win=22 Len=1117 TSval=849752254 TSecr=2938439411 [TCP segment of a reassembled PDU]"
"256","2.757851680","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=212897 Win=495 Len=0 TSval=2938439452 TSecr=849752254"
"257","2.759785864","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=212897 Ack=1295 Win=22 Len=1440 TSval=849752258 TSecr=2938439415 [TCP segment of a reassembled PDU]"
"258","2.763863827","178.135.6.13","192.168.1.68","TLSv1.2","1218","Application Data [TCP segment of a reassembled PDU]"
"259","2.764038919","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=215489 Win=493 Len=0 TSval=2938439458 TSecr=849752258"
"260","2.764171268","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=215489 Ack=1295 Win=22 Len=1440 TSval=849752261 TSecr=2938439419 [TCP segment of a reassembled PDU]"
"261","2.764883300","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=216929 Ack=1295 Win=22 Len=1440 TSval=849752261 TSecr=2938439419 [TCP segment of a reassembled PDU]"
"262","2.764926811","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=218369 Win=495 Len=0 TSval=2938439459 TSecr=849752261"
"263","2.767392278","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=218369 Ack=1295 Win=22 Len=1440 TSval=849752265 TSecr=2938439422 [TCP segment of a reassembled PDU]"
"264","2.768254748","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [PSH, ACK] Seq=219809 Ack=1295 Win=22 Len=1440 TSval=849752265 TSecr=2938439422 [TCP segment of a reassembled PDU]"
"265","2.768589148","192.168.1.68","178.135.6.13","TCP","66","38900  >  443 [ACK] Seq=1295 Ack=221249 Win=495 Len=0 TSval=2938439462 TSecr=849752265"
"266","2.770301796","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=221249 Ack=1295 Win=22 Len=1440 TSval=849752269 TSecr=2938439426 [TCP segment of a reassembled PDU]"
"267","2.772264476","178.135.6.13","192.168.1.68","TCP","1506","443  >  38900 [ACK] Seq=222689 Ack=1295 Win=22 Len=1440 TSval=849752269 TSecr=2938439426 [TCP segment of a reassembled PDU]"
