"No.","Time","Source","Destination","Protocol","Length","Info"
"6086","7.077522","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=198561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6087","7.077522","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=200021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6088","7.077580","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=201481 Win=131328 Len=0"
"6089","7.138336","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=201481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6090","7.138336","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=202941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6091","7.138336","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=204401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6092","7.138336","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=205861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6093","7.138336","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=207321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6094","7.138336","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=208781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6095","7.138336","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=210241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6096","7.138336","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=211701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6097","7.138336","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=213161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6098","7.138336","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=214621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6099","7.138336","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=216081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6100","7.138422","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=217541 Win=131328 Len=0"
"6101","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=217541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6102","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=219001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6103","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=220461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6104","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=221921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6105","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=223381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6106","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=224841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6107","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=226301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6108","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=227761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6109","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=229221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6110","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=230681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6111","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=232141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6112","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=233601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6113","7.139837","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=235061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6114","7.139924","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=236521 Win=131328 Len=0"
"6115","7.145789","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=236521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6116","7.145789","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=237981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6117","7.145842","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=239441 Win=131328 Len=0"
"6118","7.197911","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=239441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6119","7.197911","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [PSH, ACK] Seq=240901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6120","7.197911","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=242361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6121","7.197911","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=243821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6122","7.197998","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=245281 Win=131328 Len=0"
"6123","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=245281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6124","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=246741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6125","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=248201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6126","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=249661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6127","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=251121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6128","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=252581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6129","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=254041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6130","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=255501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6131","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=256961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6132","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=258421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6133","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=259881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6134","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=261341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6135","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=262801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6136","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=264261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6137","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=265721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6138","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=267181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6139","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=268641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6140","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=270101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6141","7.199862","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=271561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6142","7.200274","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=273021 Win=131328 Len=0"
"6143","7.201021","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=273021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6144","7.201021","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=274481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6145","7.201021","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=275941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6146","7.201129","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=277401 Win=131328 Len=0"
"6147","7.204244","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=277401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6148","7.204244","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [PSH, ACK] Seq=278861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6149","7.204321","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=280321 Win=131328 Len=0"
"6150","7.266096","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=280321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6151","7.266096","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=281781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6152","7.266096","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=283241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6153","7.266096","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=284701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6154","7.266096","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=286161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6155","7.266096","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=287621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6156","7.266096","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=289081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6157","7.266096","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=290541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6158","7.266096","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=292001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6159","7.266096","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=293461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6160","7.266263","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=294921 Win=131328 Len=0"
"6161","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=294921 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6162","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=296381 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6163","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=297841 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6164","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=299301 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6165","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=300761 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6166","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=302221 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6167","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=303681 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6168","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=305141 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6169","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=306601 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6170","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=308061 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6171","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=309521 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6172","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=310981 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6173","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=312441 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6174","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=313901 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6175","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=315361 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6176","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=316821 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6177","7.268230","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=318281 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6178","7.268302","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=319741 Win=131328 Len=0"
"6179","7.269389","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=319741 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6180","7.269415","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=321201 Win=131328 Len=0"
"6181","7.275068","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=321201 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6182","7.275068","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=322661 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6183","7.275104","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=324121 Win=131328 Len=0"
"6184","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=324121 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6185","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [PSH, ACK] Seq=325581 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6186","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=327041 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6187","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=328501 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6188","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=329961 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6189","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=331421 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6190","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=332881 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6191","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=334341 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6192","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=335801 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6193","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=337261 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6194","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=338721 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6195","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=340181 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6196","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=341641 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6197","7.327618","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=343101 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6198","7.327715","192.168.0.137","160.36.131.221","TCP","54","63590  >  80 [ACK] Seq=521 Ack=344561 Win=131328 Len=0"
"6199","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=344561 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6200","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=346021 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6201","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=347481 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6202","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=348941 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6203","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=350401 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6204","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=351861 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6205","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=353321 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6206","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=354781 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6207","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=356241 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6208","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=357701 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6209","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=359161 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6210","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=360621 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6211","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=362081 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6212","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=363541 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6213","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=365001 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
"6214","7.329130","160.36.131.221","192.168.0.137","TCP","1514","80  >  63590 [ACK] Seq=366461 Ack=521 Win=15744 Len=1460 [TCP segment of a reassembled PDU]"
